@Relation Hao_testing_B.arff

@ATTRIBUTE 1 NUMERIC
@ATTRIBUTE 2 NUMERIC
@ATTRIBUTE 3 NUMERIC
@ATTRIBUTE 4 NUMERIC
@ATTRIBUTE 5 NUMERIC
@ATTRIBUTE 6 NUMERIC
@ATTRIBUTE 7 NUMERIC
@ATTRIBUTE 8 NUMERIC
@ATTRIBUTE 9 NUMERIC
@ATTRIBUTE 10 NUMERIC
@ATTRIBUTE 11 NUMERIC
@ATTRIBUTE 12 NUMERIC
@ATTRIBUTE win {-1,1}

@DATA
0.71,-0.341,-0.292,0.618,-0.022,-0.96,-0.171,0.492,-0.44,0.7,0.173,-0.15,1
0.754,-0.06,0.067,-0.361,0.71,-0.049,0.649,0.838,-0.763,0.682,-0.951,0.628,-1
-0.217,0.179,-0.004,-0.833,0.634,0.994,-0.408,-0.408,0.753,-0.328,-0.364,-0.119,1
0.353,0.436,0.335,-0.904,0.793,0.209,-0.736,0.876,0.919,0.097,0.57,0.919,1
-0.48,0.011,0.176,-0.422,-0.959,-0.323,-0.798,-0.646,0.426,0.957,0.89,0.186,1
0.035,-0.922,0.398,0.316,0.229,-0.519,-0.367,0.301,0.368,0.462,0.488,0.478,1
0.652,-0.403,0.137,0.701,0.399,-0.174,0.56,-0.033,0.783,0.804,-0.654,-0.209,1
-0.021,-0.115,-0.739,0.933,0.926,0.961,0.024,0.683,0.871,-0.24,-0.337,0.279,-1
0.664,-0.861,0.347,0.209,-0.751,-0.948,0.996,0.949,-0.784,0.448,0.012,0.559,-1
0.195,-0.57,0.29,-0.061,-0.919,-0.971,-0.37,0.226,0.893,0.926,0.932,0.427,1
-0.655,0.883,0.616,0.111,0.394,-0.651,-0.28,0.817,0.629,-0.71,0.589,-0.911,1
0.45,0.29,0.531,0.46,-0.746,-0.673,0.573,0.869,-0.977,0.304,0.918,0.536,-1
-0.958,-0.496,0.927,0.569,0.807,0.932,0.319,0.352,-0.335,0.035,-0.805,0.811,1
0.839,-0.354,0.264,0.27,-0.566,0.653,0.888,0.191,0.732,-0.524,-0.116,0.839,-1
-0.754,-0.421,-0.52,0.696,0.795,0.779,-0.276,0.521,0.377,0.459,0.047,-0.321,1
-0.492,0.341,-0.108,-0.582,0.399,0.196,0.061,-0.517,-0.447,-0.179,0.669,-0.904,1
-0.142,-0.551,-0.94,-0.494,-0.142,0.643,-0.657,-0.769,-0.758,0.956,0.652,0.073,1
-0.457,0.547,0.438,-0.992,-0.764,-0.157,-0.29,-0.612,0.465,-0.663,0.188,0.708,1
0.406,0.5,0.904,-0.434,0.939,-0.139,-0.99,-0.332,-0.084,0.747,0.741,-0.184,1
0.847,0.029,0.233,0.031,-0.254,0.031,0.09,-0.071,-0.317,-0.21,0.396,0.764,1
0.508,-0.597,0.05,0.916,-0.033,-0.458,-0.971,-0.659,0.537,-0.999,0.468,-0.887,1
-0.13,0.299,0.629,0.34,-0.661,0.897,-0.578,0.565,0.989,0.684,0.508,0.16,1
0.684,-0.498,-0.268,-0.301,-0.614,-0.883,-0.644,-0.052,0.972,-0.86,0.711,0.836,1
-0.86,0.444,-0.518,-0.284,-0.506,-0.96,0.403,-0.562,-0.582,0.194,0.435,0.736,1
-0.668,-0.743,0.428,-0.536,-0.242,-0.044,-0.649,-0.752,0.63,0.927,0.913,-0.787,1
-0.335,0.613,-0.937,0.3,0.274,0.268,0.579,-0.344,0.149,0.506,-0.939,-0.254,1
-0.245,-0.888,-0.659,-0.676,0.979,-0.518,-0.917,-0.483,-0.582,0.639,-0.42,-0.14,1
0.655,-0.457,0.327,0.531,0.627,-0.529,-0.359,0.92,0.636,0.012,-0.811,-0.119,-1
-0.647,0.905,0.881,0.086,-0.491,-0.493,-0.832,0.565,-0.88,0.592,0.537,-0.596,-1
-0.054,-0.483,0.299,-0.498,0.348,-0.217,0.994,-0.678,0.187,0.591,0.235,-0.983,1
-0.493,0.161,-0.867,0.561,0.458,-0.413,0.436,0.771,0.372,-0.646,0.729,-0.998,1
0.575,-0.748,-0.861,0.982,0.378,0.717,0.577,-0.369,0.46,-0.04,0.045,-0.288,1
-0.946,-0.424,0.696,0.442,-0.547,0.447,-0.57,0.884,0.7,-0.598,-0.513,-0.993,1
-0.873,0.341,-0.079,-0.739,-0.905,-0.855,-0.247,0.263,-0.982,-0.311,-0.095,-0.767,-1
-0.287,-0.129,0.809,0.756,-0.72,0.109,-0.635,0.562,-0.464,0.103,0.846,-0.657,-1
-0.686,-0.985,0.314,0.701,-0.552,0.416,0.548,0.5,0.739,-0.425,-0.964,0.832,1
-0.3,-0.911,0.379,0.058,-0.041,-0.928,-0.693,-0.288,0.552,0.195,0.385,0.968,1
0.357,0.426,-0.944,-0.243,0.065,-0.04,-0.021,0.737,0.825,0.604,0.958,-0.117,1
-0.259,-0.116,-0.019,0.409,0.426,-0.249,-0.235,0.288,0.675,-0.82,0.441,0.546,1
0.03,0.66,0.738,0.86,0.415,0.993,-0.854,-0.665,0.471,-0.544,-0.58,0.896,1
-0.12,0.288,0.08,-0.374,-0.031,0.665,-0.393,0.005,0.858,0.3,-0.553,0.426,1
0.829,0.605,-0.522,0.42,0.81,-0.783,-0.769,-0.239,-0.469,0.921,0.663,0.093,1
-0.565,-0.837,-0.681,-0.661,-0.391,-0.577,-0.171,0.137,0.637,-0.569,-0.158,0.516,1
-0.349,0.277,-0.433,0.943,0.175,-0.233,-0.218,0.998,-0.892,-0.588,0.52,-0.765,-1
-0.322,-0.559,-0.561,-0.514,-0.832,-0.479,-0.006,-0.849,0.752,-0.174,-0.964,-0.079,1
-0.008,-0.799,-0.859,-0.97,-0.615,-0.498,-0.26,0.216,0.48,-0.717,-0.157,0.393,-1
0.639,-0.956,0.394,-0.726,0.677,0.722,0.226,-0.637,-0.34,-0.993,-0.445,-0.5,1
-0.151,-0.587,-0.345,-0.117,0.33,-0.685,-0.33,-0.438,0.448,-1.0,-0.529,-0.535,1
0.759,0.709,0.495,0.587,0.359,0.956,-0.848,-0.131,0.849,0.12,0.417,-0.929,1
0.785,-0.767,-0.15,0.492,0.452,-0.733,-0.705,-0.598,-0.625,-0.724,0.331,0.891,-1
-0.978,0.63,0.571,-0.239,0.376,0.809,0.482,-0.61,0.571,0.996,0.13,-0.473,1
0.109,0.111,0.026,-0.846,0.834,-0.196,-0.907,0.844,-0.544,0.74,-0.644,0.475,-1
-0.99,0.574,0.706,0.695,0.118,-0.225,0.497,0.046,0.559,0.925,0.642,-0.386,1
-0.879,0.053,0.449,-0.589,-0.936,-0.793,-0.423,-0.551,0.072,0.418,0.743,-0.947,1
-0.531,-0.762,-0.041,-0.362,-0.045,-0.387,0.918,-0.684,0.434,-0.591,-0.03,-0.71,1
-0.808,-0.007,0.679,0.545,-0.531,-0.51,-0.961,0.023,0.986,0.383,-0.911,-0.938,1
-0.852,-0.11,0.758,0.034,-0.699,-0.974,-0.49,-0.171,-0.885,-0.675,0.056,-0.148,-1
0.25,0.836,-0.611,-0.459,-0.962,-0.892,-0.437,0.363,0.313,-0.048,-0.047,-0.962,1
-0.591,-0.924,0.919,0.241,-0.126,-0.047,0.633,0.116,-0.065,-0.971,-0.866,-0.567,1
0.894,0.934,-0.136,-0.846,0.535,-0.646,-0.658,-0.809,-0.892,-0.543,-0.78,0.8,1
0.523,0.766,-0.751,0.008,-0.775,-0.274,-0.63,0.007,-0.264,-0.12,0.239,-0.672,1
-0.222,0.661,-0.332,-0.597,0.872,0.38,-0.496,-0.208,0.317,-0.995,0.3,-0.347,1
-0.576,-0.533,0.415,-0.055,-0.809,0.24,0.035,-0.485,-0.178,-0.037,-0.043,-0.793,1
-0.873,-0.003,-0.039,-0.944,0.464,0.243,-0.086,0.939,0.067,0.328,0.194,-0.307,1
0.062,-0.069,0.066,0.893,-0.188,0.217,-0.384,-0.191,-0.181,-0.262,0.277,0.115,1
0.391,0.038,-0.548,-0.768,0.598,-0.795,0.7,-0.549,0.403,-0.863,0.175,-0.769,1
-0.237,0.008,-0.108,-0.246,-0.982,0.331,-0.489,-0.208,0.151,-0.963,-0.47,-0.317,-1
-0.561,0.812,0.509,0.709,-0.278,-0.827,0.854,0.424,0.732,-0.958,0.401,0.99,-1
0.49,-0.383,-0.24,-0.048,-0.438,-0.898,-0.054,0.953,0.533,-0.366,-0.417,-0.868,-1
0.278,-0.258,0.281,0.667,-0.555,0.83,0.654,0.848,0.483,-0.837,-0.883,-0.365,-1
0.821,0.615,-0.394,-0.791,0.155,-0.026,-0.446,0.834,-0.746,-0.858,0.17,-0.094,1
-0.944,-0.241,0.67,0.72,0.056,0.602,-0.371,0.59,-0.754,0.87,0.095,0.39,1
-0.365,-0.887,0.144,-0.842,0.714,0.598,-0.505,0.642,-0.868,0.541,-0.469,0.242,1
0.972,0.492,-0.938,0.424,-0.512,0.591,-0.608,-0.564,0.397,0.395,0.766,0.794,1
-0.402,-0.926,-0.748,0.505,-0.986,0.117,0.567,-0.563,-0.184,0.337,0.537,-0.392,1
0.162,0.144,0.806,0.389,-0.603,-0.599,0.831,0.414,0.626,0.919,-0.552,-0.821,1
-0.069,-0.511,-0.782,-0.285,-0.695,0.899,-0.803,0.191,0.414,-0.584,-0.786,-0.398,-1
0.12,0.712,-0.688,-0.881,0.828,-0.198,0.6,-0.509,-0.527,-0.319,-0.781,0.994,-1
0.341,-0.733,-0.205,0.877,-0.497,0.479,0.198,-0.105,-0.468,-0.838,0.357,0.53,-1
0.505,-0.959,-0.843,0.987,0.843,-0.304,-0.512,-0.366,-0.104,0.345,-0.127,0.683,1
0.103,-0.876,-0.415,-0.671,0.232,0.614,-0.672,-0.607,0.879,0.574,0.428,0.45,1
-0.482,0.176,0.459,-0.435,0.868,0.045,0.166,-0.586,0.1,-0.384,0.906,0.11,1
0.794,0.112,-0.777,-0.03,-0.834,0.965,-0.568,0.887,-0.283,-0.533,-0.241,-0.325,1
0.352,-0.32,-0.888,-0.921,-0.606,-0.019,-0.693,0.612,0.402,-0.415,0.619,-0.142,1
-0.078,-0.98,0.422,-0.435,-0.125,0.049,0.387,0.357,-0.036,-0.49,0.573,-0.57,1
0.409,-0.922,0.323,-0.361,-0.308,0.409,-0.505,0.736,-0.296,0.104,0.762,0.09,-1
-0.452,0.838,0.833,-0.823,-0.246,0.264,-0.56,-0.613,-0.801,0.539,-0.349,-0.054,1
0.407,-0.105,-0.71,0.722,-0.141,0.608,0.625,0.291,-0.566,-0.745,0.747,0.592,-1
-0.41,-0.884,-0.057,0.605,0.703,-0.679,-0.445,0.221,-0.815,0.94,-0.421,-0.32,1
0.989,-0.679,0.253,-0.718,-0.271,0.446,0.862,0.375,-0.894,-0.323,0.823,-0.018,-1
0.724,-0.649,-0.83,-0.033,-0.922,-0.503,0.869,-0.04,0.589,-0.445,0.058,0.165,1
-0.628,-0.843,-0.372,-0.685,0.379,0.375,-0.01,0.372,-0.742,-0.062,0.473,0.675,1
0.332,0.475,0.789,0.702,0.945,-0.422,-0.655,0.128,-0.809,0.944,-0.717,-0.871,-1
-0.14,0.147,0.626,0.06,0.457,0.566,-0.365,-0.491,-0.853,0.727,0.573,0.944,1
-0.904,0.429,0.449,-0.278,-0.265,-0.617,-0.404,0.11,0.234,-0.886,0.244,-0.931,1
0.947,0.757,-0.483,0.93,-0.046,-0.607,-0.965,-0.055,0.971,-0.396,0.086,0.222,1
-0.974,0.516,-0.69,0.759,0.444,0.744,-0.869,-0.462,-0.475,-0.422,0.664,-0.767,1
-0.174,0.438,-0.985,0.161,0.444,-0.234,-0.771,0.783,0.771,0.758,0.175,0.458,1
-0.832,-0.005,-0.389,0.851,0.868,-0.459,-0.262,0.906,0.205,0.814,-0.814,-0.228,-1
0.929,-0.456,-0.176,0.958,0.518,-0.364,-0.906,-0.417,-0.059,0.626,-0.756,-0.002,1
-0.739,-0.083,-0.363,-0.431,0.48,0.059,-0.484,-0.806,0.607,0.094,-0.277,0.483,1
-0.49,-0.741,-0.11,-0.8,-0.723,0.502,0.653,0.405,-0.107,0.549,-0.506,-0.029,1
-0.175,-0.372,0.119,-0.641,-0.754,-0.874,-0.361,0.253,-0.525,-0.937,0.232,-0.923,-1
-0.612,-0.524,-0.818,0.477,-0.685,-0.295,-0.612,-0.699,0.903,-0.447,-0.408,-0.886,1
-0.123,0.978,0.324,0.511,0.079,0.758,0.589,-0.923,0.786,0.936,-0.702,0.577,1
0.027,0.161,0.31,0.339,-0.396,0.362,-0.63,-0.205,-0.865,0.903,-0.449,0.485,-1
0.19,0.107,0.12,0.222,0.745,-0.134,-0.058,0.393,-0.557,0.236,0.617,0.49,-1
0.195,0.227,-0.167,-0.069,0.347,-0.084,-0.018,0.149,-0.159,0.425,0.862,-0.887,1
-0.335,0.649,-0.602,-0.599,0.269,-0.408,0.678,0.301,-0.177,0.726,0.863,0.043,1
0.527,-0.856,0.275,-0.198,-0.391,-0.954,-0.483,0.851,0.381,-0.48,0.933,-0.544,1
0.441,0.424,0.938,-0.205,0.455,0.461,-0.711,0.703,0.63,-0.766,-0.722,0.203,-1
0.536,0.747,0.763,-0.628,-0.776,0.159,0.52,-0.738,0.927,0.339,-0.799,0.752,1
0.566,0.283,-0.496,-0.241,-0.841,-0.043,0.463,0.206,-0.23,-0.989,0.45,0.352,1
-0.918,-0.254,-0.35,-0.344,0.839,-0.241,-0.32,0.331,0.116,0.583,-0.472,-0.822,1
-0.007,-0.413,0.281,-0.785,0.997,-0.951,-0.574,0.092,-0.242,0.123,0.09,0.701,1
-0.812,0.305,-0.253,0.45,-0.841,-0.382,0.259,-0.941,-0.645,0.294,-0.899,-0.852,1
-0.288,-0.84,0.025,0.344,-0.576,0.07,-0.93,0.052,0.857,0.942,-0.829,0.248,1
0.677,-0.081,0.401,-0.584,-0.572,0.03,0.686,0.821,0.6,-0.975,-0.884,-0.624,-1
0.352,-0.545,0.453,0.987,-0.782,0.618,-0.476,0.613,-0.282,0.556,0.79,0.28,1
-0.467,0.385,-0.706,-0.727,0.479,0.724,0.424,0.508,0.78,0.303,-0.52,0.37,-1
0.097,0.382,0.404,0.508,0.469,-0.858,-0.457,-0.909,0.116,-0.947,0.233,-0.999,1
0.507,0.375,-0.05,-0.188,0.317,-0.891,0.37,-0.218,-0.058,0.263,-0.949,-0.699,-1
-0.611,0.972,-0.384,-0.439,-0.761,-0.231,-0.237,0.626,0.328,0.541,0.053,0.614,1
0.644,-0.389,0.705,-0.74,0.026,-0.339,-0.179,-0.614,0.847,0.134,-0.175,0.117,1
0.791,0.189,-0.857,0.914,-0.044,0.562,-0.923,0.544,0.556,-0.721,-0.59,-0.113,1
0.853,0.071,-0.992,-0.097,-0.434,0.452,-0.243,0.691,-0.247,-0.282,0.703,0.119,1
0.564,-0.509,-0.36,0.504,0.668,-0.701,-0.745,-0.388,-0.803,-0.965,0.083,-0.69,-1
-0.107,0.376,-0.856,0.378,0.609,-0.321,-0.455,0.704,-0.969,-0.006,0.772,0.63,-1
-0.164,-0.937,0.655,0.391,0.151,-0.797,-0.089,-0.833,-0.998,-0.051,0.316,-0.934,1
0.455,-0.391,0.175,-0.869,0.089,0.594,0.532,0.193,0.264,0.703,0.198,-0.334,1
-0.688,0.854,-0.681,0.709,-0.459,0.66,0.841,0.007,-0.61,-0.493,-0.971,-0.128,-1
0.319,0.81,-0.108,-0.648,0.57,0.589,-0.47,0.316,0.798,-0.075,-0.602,-0.536,1
0.842,0.822,-0.59,0.772,-0.679,-0.837,0.776,0.24,0.411,0.957,0.106,-0.239,1
-0.74,-0.072,0.071,-0.852,0.514,0.696,-0.911,0.046,0.783,-0.206,-0.702,0.434,1
-0.324,0.627,-0.759,-0.582,-0.89,-0.525,0.702,0.459,-0.32,0.617,-0.204,-0.99,1
-0.601,-0.763,0.303,-0.41,-0.639,0.188,0.396,0.302,0.494,0.665,0.991,-0.939,1
0.251,0.841,0.455,-0.761,-0.019,0.072,-0.867,0.607,0.236,0.355,-0.623,0.712,1
-0.777,0.742,-0.003,0.847,-0.683,0.259,0.743,0.565,-0.585,-0.498,0.437,-0.819,-1
0.875,-0.323,0.916,-0.572,0.56,0.898,0.14,0.889,0.985,-0.469,0.349,0.922,-1
-0.823,-0.041,-0.466,-0.708,-0.812,-0.116,0.543,-0.864,-0.232,-0.294,-0.97,0.638,-1
-0.316,0.717,-0.233,-0.449,-0.053,-0.658,-0.011,0.407,-0.799,-0.418,0.894,0.078,-1
0.409,-0.245,0.187,0.359,0.167,-0.96,-0.301,0.417,0.813,0.871,-0.825,0.988,-1
0.359,-0.319,0.605,0.331,-0.475,0.987,-0.659,-0.848,0.047,-0.251,-0.203,0.111,1
-0.066,0.576,-0.481,0.443,-0.743,0.02,0.798,0.591,-0.132,0.916,0.446,-0.041,1
0.56,-0.262,-0.995,-0.701,0.702,-0.473,0.513,-0.362,-0.644,0.487,-0.202,-0.935,1
0.018,0.777,0.719,0.267,0.899,-0.777,-0.666,0.207,-0.024,0.903,0.875,0.053,1
-0.17,-0.601,-0.387,-0.752,0.564,0.074,-0.812,-0.402,-0.447,-0.682,0.398,0.355,-1
0.422,0.97,0.554,-0.591,0.502,0.067,0.653,0.903,-0.114,-0.897,0.581,0.579,-1
-0.139,-0.82,-0.196,0.315,0.256,0.839,-0.901,0.283,-0.304,0.659,-0.169,0.334,-1
0.623,-0.672,-0.284,0.465,-0.64,-0.619,-0.655,-0.084,-0.768,0.875,-0.839,-0.995,1
0.473,0.175,0.798,-0.973,-0.511,0.545,-0.93,0.372,-0.907,-0.105,0.957,-0.467,1
-0.976,-0.105,-0.875,-0.397,-0.371,0.377,0.206,0.953,0.706,0.243,0.039,0.334,-1
-0.526,0.165,-0.709,0.649,0.279,-0.145,-0.149,-0.129,-0.68,-0.201,-0.557,-0.648,-1
-0.632,0.508,0.015,-0.555,-0.266,-0.044,0.906,-0.464,0.275,0.7,-0.133,0.387,1
-0.854,-0.248,-0.12,-0.439,-0.732,-0.413,0.348,0.992,0.856,0.534,0.691,-0.392,1
-0.673,0.195,0.859,-0.571,0.146,0.362,0.366,0.549,-0.251,0.477,-0.728,-0.976,1
-0.732,-0.546,-0.361,0.657,-0.781,-0.701,-0.093,-0.524,-0.577,0.662,0.879,-0.926,1
0.459,0.079,-0.456,-0.761,-0.355,0.088,0.101,0.743,0.721,-0.72,0.28,-0.77,1
0.522,-0.366,-0.267,0.996,-0.039,-0.535,-0.499,-0.913,0.047,0.115,-0.908,0.926,1
-0.899,-0.375,-0.623,-0.475,-0.392,-0.245,-0.224,-0.628,0.213,-0.338,-0.597,0.192,1
0.163,0.192,-0.06,0.507,0.359,0.246,0.4,0.86,-0.583,-0.197,-0.035,-0.456,-1
0.808,0.317,0.702,-0.515,-0.54,0.422,-0.001,0.886,-0.335,-0.622,0.715,-0.882,-1
0.887,-0.1,-0.032,-0.226,-0.224,0.341,0.177,-0.467,0.846,0.224,-0.376,0.27,1
0.812,-0.244,0.654,-0.231,0.101,-0.498,0.997,-0.668,-0.407,0.543,-0.398,0.87,1
0.119,0.678,-0.227,-0.744,-0.797,-0.911,0.219,-0.828,-0.655,-0.64,0.139,-0.329,1
0.23,-0.966,-0.768,-0.32,-0.466,0.413,0.906,0.534,0.4,0.061,0.167,0.619,1
0.34,-0.907,-0.084,-0.599,0.136,-0.885,-0.67,0.736,-0.609,-0.789,-0.849,-0.065,-1
-0.368,0.093,-0.456,0.472,-0.596,-0.12,-0.139,0.465,0.916,-0.749,0.668,0.711,1
0.689,-0.743,0.5,0.455,-0.065,-0.618,0.842,0.523,0.586,0.978,0.768,-0.599,1
0.565,-0.947,-0.8,-0.974,-0.148,-0.12,-0.179,-0.905,-0.403,-0.701,0.455,-0.502,1
-0.047,0.29,-0.891,-0.705,0.972,-0.807,-0.06,-0.753,0.538,-0.994,0.65,-0.939,1
0.49,0.563,-0.451,-0.048,0.125,0.688,-0.372,0.66,-0.664,-0.138,-0.042,0.955,1
0.531,0.358,0.095,-0.941,0.282,0.174,-0.164,0.025,0.161,-0.924,0.984,-0.289,1
0.283,-0.09,0.98,0.637,-0.418,-0.969,0.223,-0.359,0.439,-0.21,-0.297,-0.709,1
0.279,-0.265,0.48,-0.636,-0.194,-0.018,0.479,0.704,-0.106,0.786,-0.39,-0.482,-1
0.847,0.504,-0.433,-0.646,-0.434,-0.77,0.219,-0.326,-0.96,-0.386,0.219,-0.085,1
0.994,0.769,0.934,0.619,-0.027,-0.846,-0.176,-0.703,-0.877,0.261,-0.514,-0.014,1
-0.739,-0.953,-0.184,-0.769,0.363,0.721,-0.079,0.273,0.045,0.864,0.115,-0.145,1
0.765,0.953,-0.614,0.599,0.174,0.321,-0.416,0.849,0.509,0.891,0.852,-0.765,1
-0.183,-0.063,0.802,-0.046,-0.505,-0.393,-0.161,-0.312,0.308,0.905,0.37,-0.669,1
0.644,-0.007,-0.099,-0.111,0.565,0.357,0.755,-0.816,-0.808,0.855,0.014,-0.352,1
-0.233,0.882,-0.322,-0.491,-0.669,-0.004,0.929,-0.911,0.845,0.589,-0.447,0.891,1
-0.428,-0.747,-0.885,-0.39,0.527,-0.394,-0.761,0.361,-0.644,0.633,-0.057,0.938,-1
0.358,0.334,-0.353,-0.228,-0.636,-0.399,-0.619,-0.876,0.023,-0.492,0.594,0.592,1
0.777,0.423,0.754,-0.325,0.91,-0.407,0.937,-0.212,0.615,0.816,-0.496,0.314,1
0.083,-0.431,-0.339,-0.904,-0.533,0.077,-0.577,-0.473,-0.337,-0.321,0.833,0.822,1
0.683,-0.454,0.186,0.002,-0.251,0.971,-0.057,-0.648,-0.905,0.052,0.446,-0.083,1
0.017,0.829,0.0,0.357,-0.081,-0.072,-0.684,-0.44,-0.149,0.251,0.036,0.074,1
0.528,-0.206,-0.684,-0.595,0.214,-0.135,0.287,-0.101,-0.366,-0.847,0.686,-0.392,1
-0.775,0.265,-0.478,-0.504,-0.123,-0.733,0.353,-0.806,0.14,-0.239,0.187,0.829,1
0.078,0.179,0.366,-0.414,0.783,-0.688,-0.21,-0.177,-0.529,-0.065,-0.532,0.743,-1
-0.318,0.039,0.482,0.925,0.608,0.652,0.288,0.224,0.496,0.126,-0.863,0.479,1
-0.35,-0.585,-0.447,0.311,0.873,-0.207,0.139,-0.489,0.326,0.157,0.842,0.371,1
0.138,-0.759,0.062,0.277,0.514,0.175,-0.577,-0.576,0.451,-0.02,-0.801,0.727,1
0.907,-0.439,-0.762,0.095,-0.832,0.448,-0.86,-0.424,-0.511,-0.661,-0.217,0.742,1
0.205,0.229,0.288,-0.398,0.287,-0.736,0.098,-0.991,0.772,0.659,-0.649,-0.343,1
0.893,-0.457,-0.206,0.38,0.534,-0.366,-0.686,-0.471,-0.443,-0.979,-0.429,0.762,-1
0.297,0.489,0.117,-0.908,0.462,0.951,0.895,-0.414,0.442,0.023,-0.369,-0.344,1
0.179,0.665,-0.181,0.645,-0.652,0.937,-0.141,-0.179,-0.631,0.063,0.218,-0.928,1
-0.31,-0.863,-0.037,0.202,0.886,-0.256,0.054,-0.45,0.796,-0.253,0.732,0.108,1
-0.911,0.475,-0.864,-0.459,0.684,0.167,-0.157,0.012,0.627,0.23,-0.363,-0.729,1
-0.487,0.523,0.86,-0.347,-0.191,-0.301,0.474,-0.851,0.377,0.365,-0.34,-0.604,1
-0.182,-0.204,0.286,-0.389,0.702,-0.941,0.425,-0.629,0.597,-0.202,0.082,0.543,1
0.77,0.18,0.732,0.342,0.327,0.78,0.738,-0.462,0.784,0.977,-0.925,0.375,1
0.49,-0.382,-0.17,0.021,0.422,-0.292,-0.857,-0.086,-0.979,0.257,0.29,0.875,-1
0.109,0.919,0.144,-0.987,-0.762,-0.892,0.149,-0.685,0.628,0.87,-0.457,-0.007,1
0.179,-0.26,-0.071,-0.904,-0.175,0.775,-0.962,-0.969,0.217,-0.523,0.026,-0.482,1
0.147,0.649,-0.314,-0.052,0.501,-0.641,-0.286,-0.884,-0.497,-0.12,0.581,-0.29,1
0.18,0.543,0.907,-0.32,0.506,-0.925,0.241,-0.864,-0.177,-0.409,0.765,-0.153,1
-0.121,-0.023,0.371,-0.479,0.956,-0.678,0.908,-0.95,-0.91,-0.059,0.608,-0.506,1
0.871,0.137,-0.424,0.633,-0.321,0.854,-0.326,0.005,-0.309,-0.362,-0.77,0.66,1
-0.513,0.078,0.788,-0.663,0.256,0.219,0.913,-0.291,0.641,0.862,0.646,0.314,1
-0.746,-0.415,-0.431,-0.594,-0.698,-0.758,0.906,-0.269,-0.287,0.962,-0.318,0.316,1
0.244,0.668,-0.263,0.814,-0.495,0.586,-0.893,0.107,0.839,0.106,-0.148,0.781,1
-0.576,0.926,-0.933,-0.431,0.257,-0.504,0.926,-0.643,0.325,0.983,-0.643,0.389,1
0.378,0.955,-0.326,-0.859,0.312,0.306,-0.279,-0.021,0.68,-0.473,-0.092,0.013,1
-0.06,0.249,-0.812,0.553,-0.332,0.764,-0.023,0.447,0.346,0.906,0.608,-0.079,1
-0.962,-0.447,0.253,0.763,0.749,-0.583,-0.783,-0.895,-0.25,0.11,0.366,-0.082,1
-0.757,0.044,0.137,0.885,-0.232,-0.134,-0.206,-0.253,-0.385,-0.374,0.601,-0.593,1
-0.823,0.44,0.85,-0.368,-0.993,0.538,-0.437,0.62,-0.285,0.776,0.408,-0.036,-1
-0.305,0.383,-0.73,-0.647,-0.342,0.793,0.577,0.205,0.495,-0.05,-0.509,-0.468,-1
0.265,-0.978,-0.292,-0.839,0.072,0.596,0.385,-0.828,-0.189,0.254,-0.488,0.813,1
0.943,0.999,0.041,-0.335,0.324,0.228,0.447,0.543,-0.781,0.162,-0.222,-0.173,1
-0.17,0.701,-0.085,0.582,0.133,0.883,0.775,-0.792,0.298,-0.642,0.392,-0.675,1
-0.766,-0.74,0.428,0.439,-0.519,0.322,-0.066,-0.083,-0.918,-0.826,-0.809,-0.542,-1
-0.409,-0.268,-0.36,0.459,0.099,0.637,-0.732,0.208,0.247,0.556,-0.884,0.413,-1
0.755,-0.048,0.523,0.193,-0.63,-0.558,0.576,0.023,0.755,-0.423,-0.232,-0.265,1
-0.258,0.334,-0.391,-0.858,0.405,-0.684,0.676,0.21,0.568,-0.156,0.872,0.137,1
0.946,-0.04,0.768,0.582,0.155,0.942,-0.45,-0.469,0.518,-0.277,0.934,-0.512,1
-0.421,0.279,-0.812,0.523,0.569,-0.342,0.641,-0.039,0.325,-0.303,-0.829,-0.369,-1
-0.995,0.829,0.783,-0.46,-0.125,0.832,0.932,0.671,-0.699,0.341,0.774,-0.384,1
-0.675,0.932,0.979,0.777,0.163,0.41,0.773,-0.235,0.548,-0.882,-0.471,0.322,1
0.023,0.252,0.755,0.326,0.701,0.381,-0.284,0.956,0.68,-0.786,0.428,-0.043,-1
0.126,0.922,-0.343,-0.739,-0.998,-0.21,0.552,0.137,0.726,-0.767,-0.633,0.978,1
-0.858,0.781,-0.162,0.913,-0.102,-0.871,0.251,-0.848,0.71,-0.355,0.822,-0.508,1
-0.062,-0.333,0.349,-0.628,0.654,0.316,-0.007,0.888,-0.501,-0.122,-0.81,0.999,-1
0.105,0.731,-0.72,0.755,-0.382,-0.139,-0.278,-0.353,0.921,0.996,-0.406,0.447,1
0.392,0.436,0.619,0.365,-0.163,-0.094,-0.074,-0.28,0.633,-0.392,-0.833,-0.389,1
-0.432,0.316,-0.344,0.643,-0.215,0.824,-0.095,-0.417,-0.77,0.197,0.021,0.352,-1
0.873,0.199,0.183,-0.607,-0.136,0.484,-0.81,-0.901,-0.38,0.969,0.221,0.818,1
-0.215,-0.825,-0.378,0.584,-0.627,0.019,0.291,-0.059,0.092,0.376,-0.472,-0.119,1
-0.879,-0.552,0.877,0.261,0.121,0.536,0.337,0.629,0.89,0.961,-0.356,-0.269,1
-0.672,-0.041,0.696,-0.218,0.452,-0.89,-0.225,0.414,-0.476,0.42,-0.325,-0.689,1
